t,agent_id,type,x,y,v,serving_cell,snr_dB,los
51,ped4,ped,438.6556439412846,524.4468435605871,0.8224698935761019,g0,-0.3,0
51,veh0,veh,700.2004058379423,390.7217827919572,7.945871814463519,g0,7.0,0
51,veh1,veh,323.73361517566394,447.23509799772046,6.611361800549671,g0,-1.6,0
51,veh2,veh,676.7368886245315,339.00371336710066,6.375865543314719,g0,11.7,0
51,veh3,veh,466.52385401598946,248.80880678915088,14.728279235227287,g0,4.6,0
52,ped0,ped,310.1367608616016,430.68485716640987,0.7651979299126348,g1,-1.3,0
52,ped1,ped,645.7340421478442,632.0144920420133,0.7848301973359776,g2,-0.2,0
52,ped2,ped,526.2607172688512,287.7363991986903,1.1028264687273703,g0,9.5,0
52,ped3,ped,841.2790635500056,487.81701842500615,1.2843128883488597,g2,12.1,0
52,ped4,ped,439.57035850824985,524.4376964149175,0.9147145669652026,g0,-0.3,0
52,veh0,veh,693.7901395557022,397.55494175621067,9.368548113626659,g0,7.0,0
52,veh1,veh,331.673535051959,447.50820481177334,7.944324824908867,g0,-1.4,0
52,veh2,veh,671.7155738612329,333.01488076727236,7.817353655847252,g0,12.6,0
52,veh3,veh,452.573588580883,252.53227800217746,14.417013581017285,g0,4.0,0
53,ped0,ped,310.14488581226203,431.4529551806271,0.7680980142171998,g1,-1.4,0
53,ped1,ped,647.9840240998576,632.155386865598,1.3151704452774722,g2,-0.2,0
53,ped2,ped,526.8256876691477,288.5439469176738,0.9853334183565393,g0,9.6,0
53,ped3,ped,838.9314495791266,489.23913745762815,0.7624883288248706,g2,12.0,0
53,ped4,ped,447.43073509875035,527.0579470374901,0.8625833276102235,g0,-0.2,0
53,veh0,veh,686.332849372342,405.50419799953477,10.898764388875335,g0,6.8,0
53,veh1,veh,341.19735038760643,447.8357923572991,9.52909900573653,g0,-1.1,0
53,veh2,veh,665.3946220389905,325.4821402537193,9.8323317945539,g0,13.9,0
53,veh3,veh,439.08493103548057,256.804104619513,14.128201623926193,g0,3.4,0
54,ped0,ped,310.15544651529194,432.45131878491793,0.9983636042908377,g1,-1.4,0
54,ped1,ped,649.391002230367,632.2434924325374,0.8224137321376476,g2,-0.1,0
54,ped2,ped,527.2133446184719,289.0980493715554,0.6760909010927814,g0,9.6,0
54,ped3,ped,837.2530405135377,492.0836490095903,1.2469272360668238,g2,11.9,0
54,ped4,ped,446.3856281790914,523.9502475986174,1.1227149682689601,g0,-0.2,0
54,veh0,veh,677.9413835154465,414.4492585662284,12.264053966367849,g0,6.6,0
54,veh1,veh,348.3573119947843,448.0820712031493,7.163933846627115,g0,-1.0,0
54,veh2,veh,657.9017622836429,316.5528255193672,11.655251499528529,g0,15.7,0
54,veh3,veh,425.9846569665084,261.0389792208619,13.766619394406929,g0,2.9,0
55,ped0,ped,310.1668140584626,433.52595759823237,1.0746388133144742,g1,-1.4,0
55,ped1,ped,651.4316602927754,632.3712793054242,1.192815422450367,g2,-0.1,0
55,ped2,ped,527.6996648078308,289.7931773984507,0.848163964599371,g0,9.7,0
55,ped3,ped,836.6812694285533,492.5957800348025,0.7677894384341843,g2,11.9,0
55,ped4,ped,443.48179472638776,522.8501414636507,0.8956477331306572,g0,-0.2,0
55,veh0,veh,668.3588576823106,425.31723048919395,14.498061583267756,g0,6.3,0
55,veh1,veh,352.3163536418169,447.854977497151,3.9729320483029555,g0,-0.9,0
55,veh2,veh,650.6850497651764,307.9525981657543,11.22570048671902,g0,57.6,1
55,veh3,veh,412.08116629820813,265.65282400189545,14.651183577430688,g0,2.4,0
56,ped0,ped,310.1779822430748,434.5817499078168,1.0557923095844064,g1,-1.5,0
56,ped1,ped,651.1981191228476,632.354627742985,0.8594558279696504,g2,-0.1,0
56,ped2,ped,528.1785148110688,290.47762781859143,0.8351356289158705,g0,9.8,0
56,ped3,ped,836.1421980951161,493.0786221405084,0.7238793413046933,g2,11.8,0
56,ped4,ped,440.33018700898845,522.4998537759208,0.9555928575468069,g0,-0.3,0
56,veh0,veh,659.0299444196002,436.86999409828326,14.851824992263833,g0,5.8,0
56,veh1,veh,355.65294925617434,445.0846656391265,4.4952672192259335,g0,-0.7,0
56,veh2,veh,646.2848808116538,302.87394452962786,6.72570048671902,g0,58.7,1
56,veh3,veh,398.18760869730824,270.279861919138,14.64433650096345,g1,2.2,0
57,ped0,ped,310.1879447356623,435.52356126064774,0.9418113528309427,g1,-1.5,0
57,ped1,ped,642.6820897380343,631.4737175757248,1.0285349428380142,g2,-0.3,0
57,ped2,ped,528.8346554972655,291.4154909600804,1.1443384377547774,g0,9.8,0
57,ped3,ped,835.6088315710588,493.55635449171103,0.7162187713578976,g2,11.8,0
57,ped4,ped,441.42275876335026,525.3509301264472,0.9033750832131935,g0,-0.3,0
57,veh0,veh,650.2279783255616,447.88394586772444,14.099492988709503,g0,5.3,0
57,veh1,veh,356.018291821885,438.9409878562028,6.18411263627191,g0,-0.6,0
57,veh2,veh,640.4527865271391,300.6605742360159,6.752636021689854,g0,60.4,1
57,veh3,veh,384.11270507009846,274.9672943705942,14.83548208862941,g1,2.4,0
58,ped0,ped,310.1959727418225,436.2824945572941,0.7589332966463795,g1,-1.5,0
58,ped1,ped,642.731851889175,630.6711105091302,0.804965272920963,g2,-0.3,0
58,ped2,ped,529.3007669062969,292.08173330650743,0.8129189560280389,g0,9.9,0
58,ped3,ped,834.8907062580826,494.199573889165,0.9643177930032509,g2,11.8,0
58,ped4,ped,443.2551790742932,526.5958154724676,0.6458565670035508,g0,-0.3,0
58,veh0,veh,641.5271589983214,459.04406051076796,14.193972920972996,g0,4.8,0
58,veh1,veh,677.916035049288,269.5619386637459,0.0,g0,51.5,1
58,veh2,veh,636.163318043432,304.87919505821554,6.161903023195795,g0,62.1,1
58,veh3,veh,370.7121907559691,279.4301317246504,14.124650182425297,g1,2.6,0
59,ped0,ped,310.20464539286553,437.1023698183958,0.8198752611016971,g1,-1.5,0
59,ped1,ped,642.8007246823565,629.560270458281,1.1141039020469181,g2,-0.3,0
59,ped2,ped,529.8314339187939,292.84024903628165,0.9255067896625002,g0,10.0,0
59,ped3,ped,834.0878377630069,494.91869711223734,1.0781131945266516,g2,11.7,0
59,ped4,ped,447.47829389888074,525.8802801992865,0.6121704578431996,g0,-0.2,0
59,veh0,veh,633.151655226559,470.0040054463884,13.9836727789111,g0,4.3,0
59,veh1,veh,676.3189083988838,270.32232752278327,1.7692024166695774,g0,51.7,1
59,veh2,veh,631.8159175866687,311.11028133465175,7.599503777723171,g0,63.6,1
59,veh3,veh,357.28304139665954,283.90250554471606,14.154832605774768,g1,2.8,0
60,ped0,ped,310.2153668269332,438.11592824614615,1.0135584277503464,g1,-1.5,0
60,ped1,ped,642.8777863356562,628.3173533800601,1.246568995876587,g2,-0.3,0
60,ped2,ped,530.2589774370936,293.4513638713028,0.7456548452118619,g0,10.0,0
60,ped3,ped,833.5178166258505,495.4292607224493,0.765439561891738,g2,11.6,0
60,ped4,ped,448.110405151866,525.9016353091847,0.6325383551832218,g0,-0.2,0
60,veh0,veh,623.423300804161,481.3272574621588,15.149316945040741,g0,3.7,0
60,veh1,veh,672.7484150387594,272.02223239358267,3.955181312537752,g0,52.2,1
60,veh2,veh,625.9979588753823,319.4491042802973,10.170123420830228,g0,63.5,1
60,veh3,veh,343.8904469948806,288.5510145280908,14.177335247433998,g1,3.0,0
61,ped0,ped,310.22251801590744,438.7919710038203,0.6760427576741979,g1,-1.6,0
61,ped1,ped,642.9405592469802,627.3048975061791,1.0154306543761051,g2,-0.2,0
61,ped2,ped,530.9270558317997,294.40629033021804,1.1651583304903599,g0,10.1,0
61,ped3,ped,832.9680920665653,495.92164484176635,0.7381847766549293,g2,11.6,0
61,ped4,ped,449.2009992827589,525.9384797054986,1.0913310188191665,g0,-0.2,0
61,veh0,veh,611.4018483242085,489.569455523647,14.72285714491471,g0,3.3,0
61,veh1,veh,667.48846289709,274.5264852695728,5.826663801679388,g0,53.0,1
61,veh2,veh,619.0406346202134,329.41582053586285,12.156298533861868,g0,60.8,1
61,veh3,veh,330.8983647833787,293.09534759285685,13.764271347400985,g1,3.0,0
62,ped0,ped,310.2311944662979,439.61220543894916,0.8202344351288047,g1,-1.6,0
62,ped1,ped,643.0178815348082,626.0577766885826,1.2507850866072114,g2,-0.2,0
62,ped2,ped,531.5947158592247,295.36061879047094,1.1644286794093206,g0,10.2,0
62,ped3,ped,832.1139689307832,496.6866764578674,1.1469392909113794,g2,11.5,0
62,ped4,ped,449.86025820158596,525.9607519662698,0.6597043640425222,g0,-0.2,0
62,veh0,veh,598.3723034073657,496.060164499473,14.570047294299261,g0,3.0,0
62,veh1,veh,660.7853497221786,277.7178242768953,7.4253122163238,g0,54.1,1
62,veh2,veh,611.0711629475546,340.8332992991137,13.923416986584426,g0,57.5,1
62,veh3,veh,320.93466010708727,296.58042349300393,10.55590109092985,g1,3.1,0
63,ped0,ped,310.2412388660501,440.56175994409307,0.9495545051438966,g1,-1.6,0
63,ped1,ped,643.0812575154765,625.0355939900726,1.0251860581946677,g2,-0.2,0
63,ped2,ped,532.1506179785852,296.1552046452908,0.969517934485662,g0,10.2,0
63,ped3,ped,831.3566626193443,497.36498997854386,1.0169310810777823,g2,11.5,0
63,ped4,ped,450.50302624652693,525.9824671029232,0.6432023476739899,g0,-0.1,0
63,veh0,veh,585.4009805105338,501.9144441628398,14.243867604175726,g0,2.7,0
63,veh1,veh,652.3245031802445,281.746016685358,9.372425252106039,g0,55.8,1
63,veh2,veh,603.389004327692,351.8466784024918,13.427710604935646,g0,55.0,1
63,veh3,veh,314.01599714676956,299.0004134794211,7.329876212045358,g1,3.1,0
64,ped0,ped,310.24966319073104,441.35815949518127,0.7963995510882038,g1,-1.6,0
64,ped1,ped,643.1678256243792,623.6393485634918,1.4003478509615526,g2,-0.2,0
64,ped2,ped,532.7941180776143,297.07499980068974,1.1222926934867348,g0,10.3,0
64,ped3,ped,830.4910169982356,498.14034219737954,1.1624119910366424,g2,11.4,0
64,ped4,ped,451.44895404717374,526.0144241232153,0.9465669410526849,g0,-0.1,0
64,veh0,veh,572.3478424074226,508.35979177343773,14.564087851878398,g0,2.3,0
64,veh1,veh,645.089281745036,285.19069138952665,8.01475026734453,g0,57.5,1
64,veh2,veh,596.0265345377061,362.40174175729317,12.868923771230266,g0,53.0,1
64,veh3,veh,310.159429723837,304.00497631621624,6.760507182836167,g1,2.9,0
65,ped0,ped,312.1608355227745,442.13902960231206,1.129683361480905,g1,-1.7,0
65,ped1,ped,643.2433243256734,622.4216401287005,1.221286284842936,g2,-0.2,0
65,ped2,ped,533.2190171671039,297.68233478732856,0.741042844162439,g0,10.4,0
65,ped3,ped,829.9954293199431,498.58423632289896,0.6654883312636067,g2,11.4,0
65,ped4,ped,452.157806637991,526.038371845878,0.7093315452704781,g0,-0.1,0
65,veh0,veh,559.7730276732563,514.8209093548248,14.142804410888026,g0,1.9,0
65,veh1,veh,641.9163823251615,286.7013025668607,3.51475026734453,g0,58.4,1
65,veh2,veh,588.093996461481,373.77407255759243,13.865350993245602,g0,11.3,0
65,veh3,veh,309.9877304199967,310.62419501752794,6.623013192264929,g1,2.6,0
66,ped0,ped,309.32148112182995,442.03233300080313,1.109050638618161,g1,-1.6,0
66,ped1,ped,643.3218283970829,621.1554584821008,1.2699019198113821,g2,-0.2,0
66,ped2,ped,533.7086536476812,298.3822029977937,0.8539477234667479,g0,10.4,0
66,ped3,ped,829.3319493335903,499.17851031565925,0.8909385932797319,g2,11.3,0
66,ped4,ped,453.3446858865741,526.0784691177896,1.18768119402136,g0,-0.1,0
66,veh0,veh,546.5867932915064,521.4702905478206,14.775181742149549,g0,1.5,0
66,veh1,veh,639.3137453406297,286.1245683638644,3.024277572839834,g0,58.9,1
66,veh2,veh,581.2619428619936,383.5687149320946,11.94180478571865,g0,10.0,0
66,veh3,veh,309.81580406706195,319.46056077968404,8.836365762156069,g1,2.3,0
67,ped0,ped,310.34628428242826,444.25762970162873,0.728295421655639,g1,-1.7,0
67,ped1,ped,643.4024158791929,619.855673783534,1.303603703689878,g2,-0.1,0
67,ped2,ped,539.7162664951442,300.1597709979844,1.0012543898628792,g0,11.1,0
67,ped3,ped,828.622042306861,499.8143686564393,0.9532820593887945,g2,11.3,0
67,ped4,ped,454.27914516775314,526.1100386880997,0.9350906725852272,g0,-0.1,0
67,veh0,veh,537.2436175907402,525.8010549291413,10.30186399968978,g0,1.3,0
67,veh1,veh,640.7616342610723,283.936729421382,2.8489754521924406,g0,58.2,1
67,veh2,veh,577.5912207163625,390.63572061112535,8.045093056589339,g0,9.2,0
67,veh3,veh,309.6545616646062,327.7478118040127,8.287251024328656,g1,2.0,0
68,ped0,ped,313.82695507593496,444.2912461662735,0.9219475487775828,g1,-1.7,0
68,ped1,ped,643.4564351393848,618.9844043755932,0.8738293567817892,g2,-0.1,0
68,ped2,ped,535.9051921525681,298.57781561049995,1.148255527616776,g0,10.7,0
68,ped3,ped,828.0282368530031,500.3462356987697,0.7973777757036764,g2,11.2,0
68,ped4,ped,454.9233556010499,526.1318025540895,0.6446457106165568,g0,-0.1,0
68,veh0,veh,531.4084101488664,528.5058000132791,6.4339487345004445,g0,1.1,0
68,veh1,veh,645.1342818217647,281.85385944767677,4.843760280165203,g0,57.1,1
68,veh2,veh,577.3488155055277,394.1357860663315,3.545093056589339,g0,8.9,0
68,veh3,veh,309.58087432822975,331.5350628283413,3.787251024328656,g1,1.8,0
69,ped0,ped,314.78988114490824,444.3243676177444,0.9634602859325241,g1,-1.7,0
69,ped1,ped,643.5071479481539,618.1664642795164,0.8203433536476223,g2,-0.1,0
69,ped2,ped,533.2093381612324,299.3842002781558,0.9635524594279964,g0,10.4,0
69,ped3,ped,827.4707360864397,500.84558490798065,0.7486268748583581,g2,11.2,0
69,ped4,ped,455.72078408837154,526.1587427056883,0.7979672903536508,g0,-0.1,0
69,veh0,veh,527.5638321258597,531.529105820729,5.024198955606563,g0,1.0,0
69,veh1,veh,651.1753048448224,278.9762743483654,6.691887915617167,g0,55.7,1
69,veh2,veh,578.4592604727735,398.61792007967557,4.660329824933561,g0,8.6,0
69,veh3,veh,306.8170164292713,332.1935385175782,3.9043384955809635,g1,1.8,0
70,ped0,ped,315.8915938609938,444.3622628678955,1.102323929797664,g0,-1.7,0
70,ped1,ped,643.5756500078785,617.0616037389076,1.108106822911941,g2,-0.1,0
70,ped2,ped,536.351633661234,301.9608696493359,1.145733745526781,g0,10.7,0
70,ped3,ped,826.5719107582296,501.65065593887306,1.2069665852648095,g2,11.1,0
70,ped4,ped,456.9041234764417,526.1987203877176,1.1841389417107793,g0,-0.0,0
70,veh0,veh,528.5928531613948,535.5620920019917,4.63970701796194,g0,0.8,0
70,veh1,veh,658.4999028217024,275.4872702647411,8.113756312656529,g0,54.2,1
70,veh2,veh,581.3504754134073,404.86891203008577,6.894691495518911,g0,48.2,1
70,veh3,veh,306.4406105145559,328.3959918653659,3.9257504053260384,g1,2.0,0
71,ped0,ped,316.65700413130395,444.3885904333652,0.7658349084629056,g0,-1.7,0
71,ped1,ped,643.6642391678968,615.6327610497483,1.4330408902582714,g2,-0.1,0
71,ped2,ped,538.8062448035923,302.4010322321444,0.6978328077067596,g0,11.0,0
71,ped3,ped,825.9024464160286,502.25029007378856,0.8989745456682187,g2,11.0,0
71,ped4,ped,457.82145317328656,526.2297112558542,0.9179495142075595,g0,-0.0,0
71,veh0,veh,533.247115021273,539.221167086715,5.952693486355096,g0,0.8,0
71,veh1,veh,667.0402939545426,271.4191344254387,9.460540044022105,g0,52.8,1
71,veh2,veh,584.9592927189802,412.3785136389858,8.33289593590029,g0,7.7,0
71,veh3,veh,306.56421500835336,322.04551947648673,6.352804549139477,g1,2.2,0
72,ped0,ped,317.6268251879489,444.42194904946064,0.970359098839981,g0,-1.7,0
72,ped1,ped,643.747396390575,614.2915293499531,1.3451724837868824,g2,-0.1,0
72,ped2,ped,540.8166133243978,301.1571163772691,0.6416949734382797,g0,11.2,0
72,ped3,ped,825.2192502492267,502.8622236998739,0.9174140054029378,g2,11.0,0
72,ped4,ped,458.9603910478195,526.2681888867506,1.1397074271508285,g0,0.0,0
72,veh0,veh,539.2229812538565,543.4001796326265,7.341209489574507,g0,0.7,0
72,veh1,veh,677.670622146095,266.35547651715984,11.775648676155447,g0,51.3,1
72,veh2,veh,589.6703108030738,422.1816890253468,10.87791930787802,g0,7.1,0
72,veh3,veh,306.71405393403194,314.3471912760584,7.701155349969417,g1,2.5,0
73,ped0,ped,318.6424519688825,444.4568832299976,1.0161902354583918,g0,-1.6,0
73,ped1,ped,643.8185387585274,613.1440836317913,1.150817123503657,g2,-0.1,0
73,ped2,ped,542.0220880820405,300.9290316996587,1.2267986505790356,g0,11.4,0
73,ped3,ped,824.280980899851,503.7026244414293,1.2599330672285738,g2,10.9,0
73,ped4,ped,460.0945075953727,526.3065036349788,1.1348828425177877,g0,0.0,0
73,veh0,veh,546.6242789425277,548.5760176941172,9.092318119669185,g0,0.6,0
73,veh1,veh,689.7879125259861,260.27947924366447,13.551752452049374,g0,49.9,1
73,veh2,veh,595.3876808015073,434.2012662396147,13.304136440545099,g0,6.3,0
73,veh3,veh,306.84336431140656,307.70356566113225,6.646065433367186,g1,2.8,0
74,ped0,ped,319.74815430899395,444.49491570993484,1.1063157672072217,g0,-1.6,0
74,ped1,ped,643.8697106295518,612.3187393821253,0.8277692619941082,g2,-0.0,0
74,ped2,ped,542.7124037115499,300.7984189126154,0.7025267658127834,g0,11.5,0
74,ped3,ped,823.6006542896848,504.3119878273952,0.9135606883399465,g2,10.8,0
74,ped4,ped,460.8972870782915,526.3336245634558,0.8033219014883637,g0,0.0,0
74,veh0,veh,555.8306738509665,555.0141872125718,11.309837107478494,g0,0.5,0
74,veh1,veh,701.6151353961335,254.0377171286152,13.375346253425784,g0,48.6,1
74,veh2,veh,600.3610472884036,446.7424112839398,13.491977014404483,g0,5.6,0
74,veh3,veh,308.2637106323624,299.51343607041406,8.437926411404513,g1,3.1,0
75,ped0,ped,320.8901430004934,444.53419631957314,1.1426222497194733,g0,-1.6,0
75,ped1,ped,643.9397761396685,611.1886621596769,1.1333975959738019,g2,-0.0,0
75,ped2,ped,543.4569899865598,300.6575377208591,0.7577574160144044,g0,11.6,0
75,ped3,ped,822.8278915999954,505.00414550886853,1.0376863173757251,g2,10.7,0
75,ped4,ped,461.71577316593147,526.3612761204706,0.8190391187802338,g0,0.1,0
75,veh0,veh,566.6598592887796,562.5871983954305,13.303396663560385,g0,0.3,0
75,veh1,veh,714.1334397797664,247.41020117254317,14.167603871328726,g0,47.5,1
75,veh2,veh,435.93818585708993,422.79,0.0,g0,2.0,0
75,veh3,veh,315.63103832113165,295.0482430597409,8.829660751190275,g1,3.2,0
76,ped0,ped,321.65690146144703,444.56057025831325,0.767183847062309,g0,-1.6,0
76,ped1,ped,643.9864304609989,610.4361808635794,0.7546922237443505,g2,-0.0,0
76,ped2,ped,544.26300253528,300.50503422697903,0.8202702718166014,g0,11.6,0
76,ped3,ped,822.1174400477864,505.6404915769916,0.9540132627028731,g2,10.7,0
76,ped4,ped,462.6942871859138,526.3943340265512,0.9791751781039703,g0,0.1,0
76,veh0,veh,576.8251827545063,569.6959609819978,12.487858025383598,g0,0.1,0
76,veh1,veh,726.2616250680978,240.98922441296637,13.726086183669947,g0,46.5,1
76,veh2,veh,435.9646449322427,424.16434542283884,1.3743454228388146,g0,2.0,0
76,veh3,veh,848.1384705090827,254.9565440681767,0.0,g0,1.1,0
77,ped0,ped,322.44766749332257,444.5877699775789,0.7912047370249637,g0,-1.6,0
77,ped1,ped,644.0454078519028,609.4849424298759,0.9540333461650881,g2,-0.0,0
77,ped2,ped,545.1064356269663,300.34545049153905,0.8583527545263577,g0,11.8,0
77,ped3,ped,821.5915599118582,506.11151842711456,0.7061658500252814,g2,10.6,0
77,ped4,ped,463.7656469689008,526.4305286138142,1.072083674732227,g0,0.1,0
77,veh0,veh,584.2323470856221,574.8759016742075,9.099525150333928,g0,-0.0,0
77,veh1,veh,737.9320465710493,234.88559019773717,13.167259423467302,g0,45.6,1
77,veh2,veh,436.0322163520133,427.6741608997667,3.509815476927906,g0,1.9,0
77,veh3,veh,849.9039006308784,253.44830134837662,2.3214547074865552,g0,1.0,0
78,ped0,ped,323.09858523693856,444.6101593812428,0.6512788630299231,g0,-1.5,0
78,ped1,ped,644.1084289613183,608.4684834022422,1.0194455701266998,g2,0.0,0
78,ped2,ped,545.8587495042948,300.2031071806697,0.7656217134926313,g0,11.8,0
78,ped3,ped,820.949147643306,506.6869222247925,0.8626483008113346,g2,10.6,0
78,ped4,ped,464.5980442374302,526.4586501431564,0.8329596991162624,g0,0.1,0
78,veh0,veh,588.7414275156798,577.2099185601696,5.12047846539871,g0,-0.1,0
78,veh1,veh,750.1051680862402,228.7358087642174,13.63480411442925,g0,44.8,1
78,veh2,veh,436.1429777373441,433.42736285704655,5.753201957279816,g0,1.8,0
78,veh3,veh,853.5423959231973,250.33986110601518,4.7844442667206755,g0,0.9,0
79,ped0,ped,323.86266318987134,444.63644111942966,0.7645018519358321,g0,-1.5,0
79,ped1,ped,644.1870718461979,607.2000628517867,1.2721474019761083,g2,0.0,0
79,ped2,ped,547.0423063273728,299.9791695372526,1.2044930051252272,g0,12.0,0
79,ped3,ped,820.2470472331985,507.3157882382601,0.9427991267089478,g2,10.5,0
79,ped4,ped,465.6511814752943,526.4942291038951,1.0538488170788978,g0,0.1,0
79,veh0,veh,593.090276610998,575.7479421708397,5.015860489025279,g0,-0.0,0
79,veh1,veh,762.2077845680033,222.69754775973274,13.524765249025046,g0,44.1,1
79,veh2,veh,436.2949736454394,441.32238108330404,7.895018226257526,g0,1.6,0
79,veh3,veh,858.4938389871802,246.109742982642,6.510906700766647,g0,0.7,0
80,ped0,ped,324.60171129315285,444.66186191410566,0.7394581160988309,g0,-1.5,0
80,ped1,ped,644.2437293127349,606.286242167281,0.9165056567781722,g2,0.0,0
80,ped2,ped,548.0916385289388,299.7806281780221,1.0678940564526582,g0,12.1,0
80,ped3,ped,819.7243832211345,507.783934430625,0.7018471532592795,g2,10.5,0
80,ped4,ped,466.79186972769196,526.5327658691788,1.1414589877033074,g0,0.1,0
80,veh0,veh,594.5662431658535,568.9816809243836,6.9518832352987685,g0,0.2,0
80,veh1,veh,773.9918536514627,216.81821704409555,13.168786127548636,g0,43.5,1
80,veh2,veh,436.46777089066524,451.2812090566242,9.95882797332015,g0,1.4,0
80,veh3,veh,864.8085288982263,240.71497545910896,8.303509971499444,g0,0.4,0
81,ped0,ped,325.29266215737556,444.68562832385976,0.6913341934123309,g0,-1.5,0
81,ped1,ped,644.2898307204629,605.5426787405751,0.7457481520215515,g2,0.0,0
81,ped2,ped,548.9850276433519,299.6115923961862,0.9091924596972402,g0,12.2,0
81,ped3,ped,819.1170046658912,508.3279587969448,0.8156040976782484,g2,10.4,0
81,ped4,ped,467.48121891252987,526.5560546929909,0.6898149613141463,g0,0.2,0
81,veh0,veh,595.7650376659719,560.3704046759444,8.694793550162316,g0,0.5,0
81,veh1,veh,786.2543359091432,210.70019549509328,13.703416460016713,g0,42.8,1
81,veh2,veh,436.6332005105479,462.90291747421696,11.624788430356421,g0,1.1,0
81,veh3,veh,872.4060064089444,234.22429650052726,9.990313246916049,g0,0.1,0
82,ped0,ped,326.2865182158552,444.71981366401275,0.9944074349337217,g0,-1.5,0
82,ped1,ped,644.3626733308423,604.3678100401768,1.1783206794766012,g2,0.1,0
82,ped2,ped,550.0673029136545,299.40681796640433,1.1014198619626567,g0,12.4,0
82,ped3,ped,818.5826915045549,508.80653904398014,0.7174899411037686,g2,10.4,0
82,ped4,ped,468.152864797,526.5787454323311,0.6720996992569417,g0,0.2,0
82,veh0,veh,597.2094275737473,549.9949479107665,10.476084143533111,g0,0.9,0
82,veh1,veh,798.4831409594595,204.3733651493186,13.769968561115645,g0,42.2,1
82,veh2,veh,436.81825529692856,476.4859387945528,13.587647689995356,g0,0.8,0
82,veh3,veh,881.6965362560643,226.22700777686788,12.25827944634948,g0,-0.2,0
83,ped0,ped,327.03111086334627,444.7454251725534,0.7450057363384985,g0,-1.4,0
83,ped1,ped,644.4216928494276,603.4158921347479,0.9547148143028608,g2,0.1,0
83,ped2,ped,551.1410231750325,299.2036622071423,1.0927135217113473,g0,12.5,0
83,ped3,ped,817.9303036826257,509.3908778691754,0.8760437395217335,g2,10.3,0
83,ped4,ped,468.75799250078586,526.5991889358373,0.6055365738559986,g0,0.2,0
83,veh0,veh,598.8782011641125,538.007680383835,12.103527209004126,g0,1.3,0
83,veh1,veh,810.9966381316558,197.75856691526906,14.154145509013876,g0,41.7,1
83,veh2,veh,437.0119027523698,490.9815929721673,14.497947795191273,g0,0.4,0
83,veh3,veh,892.6935765686796,216.46229221756758,14.706297431141138,g0,-0.6,0
84,ped0,ped,327.9590023776373,444.7773415519631,0.9284062946040648,g0,-1.4,0
84,ped1,ped,644.5109734735373,601.9758969139265,1.4442261900976883,g2,0.1,0
84,ped2,ped,551.965250546456,299.04771233503016,0.8388073002955126,g0,12.6,0
84,ped3,ped,817.3382992130632,509.921131783529,0.79495936603405,g2,10.2,0
84,ped4,ped,469.50722018648855,526.624500681976,0.7497339206254724,g0,0.2,0
84,veh0,veh,600.9001084320623,523.483754864221,14.664787226384243,g0,1.9,0
84,veh1,veh,822.9112652421732,191.45416728647442,13.47950656275262,g0,41.2,1
84,veh2,veh,437.14877566007027,504.6880943728139,13.706501400646648,g0,0.1,0
84,veh3,veh,903.3075957900752,206.9335227635176,14.260320191298613,g0,-1.0,0
85,ped0,ped,329.0460323612741,444.8147317649925,1.087633051588879,g0,-1.4,0
85,ped1,ped,644.5993820519097,600.5499668019302,1.4301197554109968,g2,0.1,0
85,ped2,ped,552.9353790478552,298.8641568975733,0.9872893056111126,g0,12.8,0
85,ped3,ped,816.4828186921224,510.68737919922404,1.148762023848022,g2,10.2,0
85,ped4,ped,470.1217576250597,526.6452620819277,0.6149526665701543,g0,0.2,0
85,veh0,veh,602.9301234300132,508.9015892519308,14.723592166273997,g0,2.5,0
85,veh1,veh,835.0208902418822,185.04658821204276,13.700115676466346,g0,40.7,1
85,veh2,veh,437.2374761719038,513.8945957734605,9.206501400646648,g0,-0.1,0
85,veh3,veh,910.7901315179382,200.2160525578132,10.053058421739689,g0,-1.3,0
86,ped0,ped,329.8754233059639,444.84326005268775,0.8298510783623593,g0,-1.4,0
86,ped1,ped,644.6178882783998,599.4492622245714,1.101988914809772,g2,0.1,0
86,ped2,ped,553.8368119696286,298.693599168308,0.9173785556337357,g0,12.9,0
86,ped3,ped,815.8339746925024,511.26854384964906,0.8712850005577395,g2,10.1,0
86,ped4,ped,471.12964857430114,526.6793124518344,1.0085719566396114,g0,0.2,0
86,veh1,veh,847.2766382004686,178.98716619608066,13.675556756029808,g0,40.2,1
86,veh2,veh,437.29263749036625,519.6199602069819,5.725364433521299,g0,-0.2,0
86,veh3,veh,914.9232973960677,196.50548976849274,5.5530584217396886,g0,-1.4,0
87,ped0,ped,330.530559486032,444.86579455652367,0.6554996398073853,g0,-1.4,0
87,ped1,ped,644.6310367758027,598.6475325954333,0.8026521362067434,g2,0.1,0
87,ped2,ped,555.0369504485519,298.466524153823,1.221367977318975,g0,13.0,0
87,ped3,ped,815.3212295943756,511.72780574601313,0.6885277714965437,g2,10.1,0
87,ped4,ped,472.1094992776189,526.7124155161358,0.9805127646037565,g0,0.2,0
87,veh1,veh,859.8080549113325,173.47974519339377,13.913059043451183,g0,39.8,1
87,veh2,veh,437.01722126000226,526.7385885272015,7.135522745955444,g0,-0.4,0
87,veh3,veh,921.7119152207312,192.59836158704417,8.013490778265831,g0,-1.6,0
